mb_code16,sa1_code16,sa2_code16,sa2_name,sa3_code16,sa3_name,lga_name,uhi_mean,canopy_pct,grass_pct,shrub_pct,any_veg_pct,shrub_tree_pct,tree_03_10_pct,tree_10_15_pct,tree_15plus_pct,mb_category,dwellings,persons,area_sqkm,irsd_score,irsd_decile
20372510000,21303135005,213031350,Seddon - Kingsville,21303,Maribyrnong,Maribyrnong (C),6.7746,8.1721,5.9234,7.7078,21.8032,15.8799,8.1208,0.0513,0.0,Residential,34,76,0.0136,1102,9
20335070000,21101126030,211011260,Wantirna South,21101,Knox,Knox (C),8.3608,17.6576,11.9495,4.5921,34.1992,22.2497,11.1822,5.3977,1.0778,Residential,36,95,0.0492,1054,7
20335080000,21101125901,211011259,Wantirna,21101,Knox,Knox (C),7.2545,22.4798,7.3723,5.866,35.7181,28.3458,10.7148,8.0476,3.7174,Residential,56,167,0.0549,1046,7
20338240000,21101125513,211011255,Lysterfield,21101,Knox,Knox (C),7.4254,20.559,19.4708,10.5094,50.5392,31.0684,14.9843,3.9669,1.6078,Residential,36,99,0.0478,1122,10
20338250000,21101125606,211011256,Rowville - Central,21101,Knox,Knox (C),8.015,10.5665,13.7562,7.6388,31.9615,18.2053,7.702,1.7512,1.1133,Residential,34,81,0.0238,1050,7
20338260000,21101125506,211011255,Lysterfield,21101,Knox,Knox (C),7.6929,14.3702,20.2331,10.2694,44.8728,24.6396,9.2852,3.4052,1.6798,Residential,50,193,0.0902,1113,10
20338270000,21101125616,211011256,Rowville - Central,21101,Knox,Knox (C),8.0434,10.2233,12.6001,5.1026,27.926,15.3259,7.6605,1.9531,0.6096,Residential,37,121,0.0449,1068,8
20338280000,21101125708,211011257,Rowville - North,21101,Knox,Knox (C),7.3607,16.017,10.8205,9.2864,36.1239,25.3035,14.1951,1.6564,0.1656,Residential,30,98,0.0298,1118,10
20399070000,20604112501,206041125,South Yarra - West,20604,Melbourne City,Melbourne (C),8.2213,13.1234,1.7946,5.5166,20.4346,18.64,9.3776,1.689,2.0568,Residential,36,46,0.008,1103,9
20337800000,21101125903,211011259,Wantirna,21101,Knox,Knox (C),7.7008,18.9802,5.684,5.0857,29.7499,24.0659,11.4943,5.2277,2.2582,Residential,37,104,0.0469,1090,9
20337810000,21101125925,211011259,Wantirna,21101,Knox,Knox (C),7.529,17.2207,8.9468,4.0085,30.176,21.2293,10.78,5.096,1.3447,Residential,39,86,0.0387,1088,9
20337820000,21101125925,211011259,Wantirna,21101,Knox,Knox (C),8.1241,14.1201,7.1351,6.3786,27.6339,20.4988,10.8198,2.7976,0.5028,Residential,56,127,0.0503,1088,9
20337830000,21101126022,211011260,Wantirna South,21101,Knox,Knox (C),8.7313,10.467,11.0876,7.5762,29.1308,18.0432,9.1775,0.8501,0.4395,Residential,32,101,0.0268,1108,10
20337840000,21101126022,211011260,Wantirna South,21101,Knox,Knox (C),9.2233,4.9534,10.7742,8.0793,23.807,13.0327,4.9383,0.0151,0.0,Residential,38,130,0.024,1108,10
20335230000,21101125922,211011259,Wantirna,21101,Knox,Knox (C),8.1452,13.672,4.888,5.734,24.294,19.406,10.513,2.3538,0.8052,Residential,35,96,0.0305,1056,7
20335240000,21101125922,211011259,Wantirna,21101,Knox,Knox (C),7.848,15.8235,7.9653,4.544,28.3328,20.3675,9.5935,5.0484,1.1816,Residential,28,72,0.0313,1056,7
20335250000,21101125908,211011259,Wantirna,21101,Knox,Knox (C),8.1797,14.3261,5.8449,4.9108,25.0818,19.2369,9.4743,3.3738,1.4779,Residential,35,108,0.0315,1067,8
20335260000,21101126015,211011260,Wantirna South,21101,Knox,Knox (C),8.0501,12.4612,7.6051,6.9774,27.0438,19.4387,9.7609,2.0699,0.6304,Residential,29,79,0.0291,1045,7
20335270000,21101126005,211011260,Wantirna South,21101,Knox,Knox (C),7.6749,15.3514,9.4394,5.8266,30.6174,21.178,11.153,2.4351,1.7633,Residential,59,128,0.055,998,5
20335280000,21101126019,211011260,Wantirna South,21101,Knox,Knox (C),8.0861,15.2573,6.5293,6.0181,27.8047,21.2754,10.6634,3.0392,1.5547,Residential,54,131,0.0483,1054,7
20335290000,21101126003,211011260,Wantirna South,21101,Knox,Knox (C),8.6945,5.8593,2.0966,0.6821,8.6379,6.5414,2.864,2.1146,0.8806,Commercial,0,0,0.2186,,
20365750000,20702116005,207021160,Templestowe Lower,20702,Manningham - West,Manningham (C),8.3235,13.5712,7.3113,7.5744,28.4569,21.1456,12.38,1.0833,0.1079,Residential,33,83,0.0357,1098,9
20338480000,21101125718,211011257,Rowville - North,21101,Knox,Knox (C),7.9831,14.4412,11.3855,6.866,32.6927,21.3072,11.2171,2.8749,0.3492,Residential,34,86,0.0318,1071,8
20338490000,21101125638,211011256,Rowville - Central,21101,Knox,Knox (C),8.4769,7.7811,15.4889,9.2254,32.4954,17.0065,7.2225,0.5586,0.0,Residential,51,140,0.0456,1077,8
20338500000,21101125636,211011256,Rowville - Central,21101,Knox,Knox (C),8.2978,11.5141,13.3448,8.0184,32.8774,19.5325,9.8458,1.5144,0.1539,Residential,55,151,0.054,1044,7
20335470000,21101125430,211011254,Knoxfield - Scoresby,21101,Knox,Knox (C),7.7456,11.1703,6.8092,6.0319,24.0114,17.2022,8.9722,1.1798,1.0183,Residential,58,139,0.0453,1038,6
20338730000,21101125635,211011256,Rowville - Central,21101,Knox,Knox (C),7.9755,13.0659,9.9268,7.1001,30.0928,20.166,10.0664,2.2599,0.7396,Residential,39,96,0.0314,1025,6
20338510000,21101125709,211011257,Rowville - North,21101,Knox,Knox (C),7.8591,9.7523,12.7196,8.4945,30.9664,18.2468,8.6841,1.059,0.0092,Residential,43,146,0.0413,1096,9
20338520000,21101125625,211011256,Rowville - Central,21101,Knox,Knox (C),8.3938,10.3212,10.5069,8.2298,29.0579,18.551,9.6148,0.7016,0.0048,Residential,48,124,0.0477,1110,10
20338530000,21101125606,211011256,Rowville - Central,21101,Knox,Knox (C),8.1058,9.0163,12.7315,7.1971,28.945,16.2134,8.0309,0.9712,0.0143,Residential,44,133,0.0428,1050,7
20338540000,21101125506,211011255,Lysterfield,21101,Knox,Knox (C),7.8648,15.4514,16.514,9.8382,41.8035,25.2896,12.0723,3.1134,0.2657,Residential,36,108,0.0462,1113,10
20338550000,21101125719,211011257,Rowville - North,21101,Knox,Knox (C),7.7089,12.9031,10.6224,6.9944,30.5199,19.8976,10.3627,2.1534,0.387,Residential,40,126,0.0478,946,3
20365760000,20702116024,207021160,Templestowe Lower,20702,Manningham - West,Manningham (C),8.5794,16.5977,6.7351,7.8482,31.181,24.4459,15.1196,1.2623,0.2158,Residential,56,158,0.051,1072,8
20338560000,21101125701,211011257,Rowville - North,21101,Knox,Knox (C),7.1214,7.2982,8.4936,2.8262,18.618,10.1244,5.0723,1.5831,0.6428,Industrial,0,0,0.0708,,
20338010000,21101125630,211011256,Rowville - Central,21101,Knox,Knox (C),8.0505,11.8705,9.2125,7.7441,28.8271,19.6146,10.8185,0.8047,0.2473,Residential,47,141,0.0414,1080,8
20338020000,21101125624,211011256,Rowville - Central,21101,Knox,Knox (C),8.23,13.8583,10.8897,6.6842,31.4321,20.5425,11.2188,2.5874,0.0522,Residential,51,131,0.0466,1063,8
20338030000,21101125613,211011256,Rowville - Central,21101,Knox,Knox (C),8.3924,14.6998,11.182,8.343,34.2248,23.0428,12.1581,2.3455,0.1962,Residential,38,95,0.033,1050,7
20335460000,21101125408,211011254,Knoxfield - Scoresby,21101,Knox,Knox (C),8.094,3.9146,40.6718,0.7339,45.3204,4.6485,1.0954,0.6072,2.212,Parkland,0,0,0.0407,1009,5
20335480000,21101125431,211011254,Knoxfield - Scoresby,21101,Knox,Knox (C),8.3578,12.0361,8.5486,5.5915,26.1762,17.6276,8.475,3.0723,0.4887,Residential,41,103,0.0401,1033,6
20335490000,21101125430,211011254,Knoxfield - Scoresby,21101,Knox,Knox (C),7.7607,12.1221,9.1234,6.3906,27.636,18.5127,9.6784,1.808,0.6357,Residential,29,73,0.0278,1038,6
20335500000,21101125428,211011254,Knoxfield - Scoresby,21101,Knox,Knox (C),7.7663,11.7008,11.6648,6.1381,29.5038,17.8389,8.6447,2.6511,0.4049,Residential,39,116,0.0381,1017,5
20335510000,21101125403,211011254,Knoxfield - Scoresby,21101,Knox,Knox (C),7.8973,10.4166,13.44,6.4122,30.2689,16.8289,8.5858,1.1336,0.6972,Residential,34,76,0.0306,1035,6
20335520000,21101125404,211011254,Knoxfield - Scoresby,21101,Knox,Knox (C),8.1157,12.6668,6.1627,5.531,24.3605,18.1978,10.6822,1.6171,0.3675,Residential,41,105,0.0323,1036,6
20335530000,21101125401,211011254,Knoxfield - Scoresby,21101,Knox,Knox (C),7.1612,19.0989,6.1157,6.2288,31.4434,25.3277,13.2609,3.2171,2.6209,Residential,36,97,0.0342,1009,5
20335540000,21101125402,211011254,Knoxfield - Scoresby,21101,Knox,Knox (C),7.7278,11.3993,10.4755,8.2881,30.1629,19.6874,9.9123,1.0855,0.4015,Residential,47,100,0.0382,1037,6
20335550000,21101125406,211011254,Knoxfield - Scoresby,21101,Knox,Knox (C),7.629,15.256,8.6281,6.122,30.0061,21.3781,11.7593,2.6522,0.8446,Residential,41,112,0.0416,1033,6
20365770000,20702116004,207021160,Templestowe Lower,20702,Manningham - West,Manningham (C),8.4561,14.3193,6.7744,9.0134,30.1071,23.3327,13.2332,0.9882,0.0978,Residential,47,129,0.0447,1055,7
20333571000,21101144633,211011446,Boronia,21101,Knox,Knox (C),5.2318,36.245,10.2337,8.7817,55.2604,45.0267,18.4992,10.1802,7.5656,Residential,31,78,0.0596,1088,9
20338640000,21101125619,211011256,Rowville - Central,21101,Knox,Knox (C),8.4978,10.4459,11.3622,7.1304,28.9386,17.5764,9.3595,0.9038,0.1826,Residential,30,83,0.0291,1070,8
20338650000,21101125712,211011257,Rowville - North,21101,Knox,Knox (C),8.6814,9.7647,12.336,8.2827,30.3834,18.0474,8.9024,0.8619,0.0004,Residential,44,112,0.0403,1058,7
20338660000,21101125711,211011257,Rowville - North,21101,Knox,Knox (C),8.077,11.5229,19.699,7.3425,38.5644,18.8654,8.7204,1.6191,1.1833,Residential,31,84,0.042,1053,7
20338670000,21101125603,211011256,Rowville - Central,21101,Knox,Knox (C),9.0,9.0813,12.0553,7.7781,28.9147,16.8593,8.0913,0.8933,0.0967,Residential,37,111,0.0332,1078,8
20338680000,21101125615,211011256,Rowville - Central,21101,Knox,Knox (C),9.0987,10.2467,10.5952,7.4395,28.2815,17.6863,9.2278,1.019,0.0,Residential,42,115,0.0368,1112,10
20338690000,21101125621,211011256,Rowville - Central,21101,Knox,Knox (C),8.0348,12.2729,8.9593,7.2646,28.4968,19.5375,10.6797,1.2541,0.3392,Residential,46,121,0.04,1082,9
20338700000,21101125601,211011256,Rowville - Central,21101,Knox,Knox (C),8.0126,6.7609,8.6293,6.9799,22.3702,13.7409,5.9907,0.7616,0.0087,Residential,31,99,0.0315,1067,8
20338710000,21101125719,211011257,Rowville - North,21101,Knox,Knox (C),7.8665,11.4413,15.0374,5.9181,32.3967,17.3594,8.924,2.1396,0.3777,Residential,53,135,0.0513,946,3
20338720000,21101125631,211011256,Rowville - Central,21101,Knox,Knox (C),8.1153,15.611,8.3751,5.148,29.134,20.7589,11.6078,3.5353,0.4678,Residential,47,130,0.0455,1061,8
20365740000,20702115704,207021157,Doncaster,20702,Manningham - West,Manningham (C),8.587,13.2,6.259,10.0102,29.4692,23.2102,11.8049,1.1269,0.2683,Residential,41,103,0.0384,1087,9
20365780000,20702116003,207021160,Templestowe Lower,20702,Manningham - West,Manningham (C),7.8949,17.2106,6.362,7.3217,30.8944,24.5323,12.3419,3.7218,1.1468,Residential,33,76,0.0312,1085,9
20365790000,20702116019,207021160,Templestowe Lower,20702,Manningham - West,Manningham (C),8.1102,19.3278,10.2899,8.7798,38.3975,28.1076,13.9388,3.5784,1.8106,Residential,25,67,0.0265,1033,6
20365800000,20702115911,207021159,Templestowe,20702,Manningham - West,Manningham (C),7.6763,20.1243,6.2088,6.1392,32.4722,26.2635,11.7153,3.9196,4.4894,Residential,27,63,0.0206,1075,8
20381371000,21103126508,211031265,Croydon Hills - Warranwood,21103,Maroondah,Maroondah (C),6.4002,33.1144,7.5176,10.7318,51.3638,43.8461,15.5647,12.9229,4.6268,Residential,16,47,0.0392,1126,10
20360351000,20702115939,207021159,Templestowe,20702,Manningham - West,Manningham (C),9.1339,12.214,6.7385,11.678,30.6306,23.8921,11.6355,0.4974,0.0811,Residential,31,90,0.0339,1100,9
20360352000,20702115944,207021159,Templestowe,20702,Manningham - West,Manningham (C),8.3939,32.5303,9.2099,6.5387,48.2788,39.069,15.4027,7.5191,9.6085,Residential,9,16,0.0303,1023,6
20360360000,20702115904,207021159,Templestowe,20702,Manningham - West,Manningham (C),8.4367,13.2868,9.4162,8.7572,31.4602,22.044,11.3749,1.7165,0.1954,Residential,82,252,0.0719,1093,9
20360370000,20702115920,207021159,Templestowe,20702,Manningham - West,Manningham (C),8.0073,19.3276,18.6598,8.0861,46.0735,27.4137,13.1226,3.9912,2.2139,Residential,22,79,0.1227,1094,9
20360380000,20702115921,207021159,Templestowe,20702,Manningham - West,Manningham (C),7.7959,23.385,11.8035,8.8494,44.0379,32.2343,13.5149,4.8836,4.9864,Residential,44,121,0.1248,1097,9
20360390000,20702115913,207021159,Templestowe,20702,Manningham - West,Manningham (C),7.5331,26.2081,8.9668,8.0098,43.1847,34.2179,12.5975,4.9622,8.6484,Residential,33,72,0.0291,1093,9
20360400000,20702115930,207021159,Templestowe,20702,Manningham - West,Manningham (C),9.0519,13.6164,9.5442,9.9027,33.0633,23.5191,11.8446,1.5084,0.2634,Residential,44,128,0.0427,1107,10
20338320000,21101125616,211011256,Rowville - Central,21101,Knox,Knox (C),7.6504,13.7557,16.5964,3.8281,34.1802,17.5839,9.5433,3.5461,0.6663,Education,0,0,0.0886,1068,8
20360410000,20702115926,207021159,Templestowe,20702,Manningham - West,Manningham (C),8.628,15.1894,8.8773,8.8577,32.9244,24.0471,14.0277,0.9835,0.1783,Residential,39,123,0.0405,1092,9
20360420000,20702115926,207021159,Templestowe,20702,Manningham - West,Manningham (C),8.5234,17.6882,5.6645,6.5834,29.9361,24.2716,13.8177,2.5668,1.3037,Residential,67,173,0.0541,1092,9
20360430000,20702115925,207021159,Templestowe,20702,Manningham - West,Manningham (C),7.0265,31.069,15.4469,8.3958,54.9117,39.4649,13.8828,9.9922,7.194,Parkland,0,0,1.3463,,
20360440000,20702115919,207021159,Templestowe,20702,Manningham - West,Manningham (C),6.7619,31.0206,19.4505,9.3916,59.8627,40.4122,15.6266,6.9555,8.4385,Residential,21,50,0.1211,1098,9
20360450000,20702115935,207021159,Templestowe,20702,Manningham - West,Manningham (C),7.5964,28.2416,16.8646,8.7232,53.8293,36.9647,14.9084,7.6677,5.6655,Residential,51,142,0.3838,1082,8
20338290000,21101125609,211011256,Rowville - Central,21101,Knox,Knox (C),7.9578,13.9244,11.5251,6.0431,31.4925,19.9674,10.3742,2.508,1.0422,Residential,45,102,0.0365,1050,7
20338300000,21101125628,211011256,Rowville - Central,21101,Knox,Knox (C),8.388,9.9713,12.351,6.6802,29.0026,16.6515,8.9695,0.9978,0.0041,Residential,41,125,0.0393,1048,7
20338310000,21101125612,211011256,Rowville - Central,21101,Knox,Knox (C),8.9613,9.7168,9.6859,7.8445,27.2472,17.5612,9.2111,0.5057,0.0,Residential,31,80,0.0269,1078,8
20338330000,21101125823,211011258,Rowville - South,21101,Knox,Knox (C),8.4108,8.4283,35.7141,2.1533,46.2958,10.5816,5.3876,2.9667,0.074,Education,0,0,0.0361,1068,8
20338350000,21101125632,211011256,Rowville - Central,21101,Knox,Knox (C),8.6622,10.5325,10.9753,7.0545,28.5623,17.587,9.0647,1.136,0.3319,Residential,47,129,0.0444,1071,8
20338360000,21101125706,211011257,Rowville - North,21101,Knox,Knox (C),8.8476,5.5973,15.4813,7.314,28.3926,12.9112,5.0047,0.4997,0.0929,Residential,43,133,0.0405,1065,8
20338380000,21101125502,211011255,Lysterfield,21101,Knox,Knox (C),8.1291,8.74,27.6929,4.6168,41.0497,13.3568,7.2413,1.3374,0.1613,Education,0,0,0.0265,1078,8
20338390000,21101125432,211011254,Knoxfield - Scoresby,21101,Knox,Knox (C),7.8072,5.484,2.9652,1.4848,9.934,6.9688,3.1349,1.1735,1.1756,Industrial,0,0,0.0636,1028,6
20338400000,21101125804,211011258,Rowville - South,21101,Knox,Knox (C),7.5903,22.8531,7.1186,5.3754,35.3471,28.2285,14.217,5.8243,2.8118,Residential,44,113,0.0448,1089,9
20338410000,21101125619,211011256,Rowville - Central,21101,Knox,Knox (C),8.525,10.6857,11.3797,8.4497,30.5151,19.1354,8.8061,1.5478,0.3319,Residential,39,108,0.033,1070,8
20338420000,21101125711,211011257,Rowville - North,21101,Knox,Knox (C),8.2095,10.5909,12.2983,6.6786,29.5677,17.2694,8.1538,2.1201,0.317,Residential,42,102,0.0488,1053,7
20338430000,21101125635,211011256,Rowville - Central,21101,Knox,Knox (C),7.9324,10.9103,6.5741,5.6326,23.1171,16.543,8.9661,1.823,0.1212,Residential,97,162,0.0397,1025,6
20338440000,21101125633,211011256,Rowville - Central,21101,Knox,Knox (C),8.0468,14.3253,11.2995,7.6484,33.2732,21.9737,12.816,1.4993,0.01,Residential,31,85,0.0308,1053,7
20338800000,21101125503,211011255,Lysterfield,21101,Knox,Knox (C),7.9267,12.8715,19.4616,9.445,41.7781,22.3164,11.0719,1.5625,0.237,Residential,47,157,0.0548,1081,8
20333372000,21101144827,211011448,Ferntree Gully (South) - Upper Ferntree Gully,21101,Knox,Knox (C),7.8295,12.3126,9.1768,7.7112,29.2006,20.0238,7.0747,3.5573,1.6806,Residential,15,33,0.0109,1037,6
20333380000,21101144809,211011448,Ferntree Gully (South) - Upper Ferntree Gully,21101,Knox,Knox (C),7.5984,12.2449,12.7861,5.8656,30.8965,18.1105,9.0639,2.3808,0.8002,Residential,59,147,0.0642,1030,6
20333390000,21101144809,211011448,Ferntree Gully (South) - Upper Ferntree Gully,21101,Knox,Knox (C),7.581,13.9721,9.8792,5.6451,29.4965,19.6172,11.1991,2.2559,0.5171,Residential,37,95,0.0321,1030,6
20399100000,20604112501,206041125,South Yarra - West,20604,Melbourne City,Melbourne (C),7.3906,11.4651,0.9456,1.4602,13.8709,12.9253,5.4525,5.632,0.3806,Education,0,0,0.0051,1103,9
20333402000,21101144831,211011448,Ferntree Gully (South) - Upper Ferntree Gully,21101,Knox,Knox (C),4.9137,14.3429,56.2732,6.5646,77.1808,20.9075,9.2592,4.2819,0.8018,Parkland,0,0,0.2436,,
20333420000,21101144726,211011447,Ferntree Gully (North),21101,Knox,Knox (C),7.7205,11.2778,34.4251,2.5736,48.2765,13.8514,4.0268,3.7933,3.4578,Education,0,0,0.079,1044,7
20338570000,21101125632,211011256,Rowville - Central,21101,Knox,Knox (C),8.5856,12.5476,9.1987,6.5508,28.297,19.0984,10.9982,1.3543,0.1951,Residential,45,136,0.0444,1071,8
20338581000,21101125432,211011254,Knoxfield - Scoresby,21101,Knox,Knox (C),3.5631,3.3648,18.0278,1.04,22.4326,4.4048,1.7345,0.8831,0.7472,Industrial,0,0,0.1773,1028,6
20338582000,21101125432,211011254,Knoxfield - Scoresby,21101,Knox,Knox (C),3.5996,5.5389,2.9855,1.6592,10.1836,7.1981,3.1651,1.9,0.4738,Industrial,0,0,0.0805,1028,6
20338583000,21101125432,211011254,Knoxfield - Scoresby,21101,Knox,Knox (C),5.8268,3.7942,6.6469,1.8534,12.2945,5.6476,2.7353,0.8536,0.2053,Industrial,0,0,0.0824,1028,6
20338590000,21101125804,211011258,Rowville - South,21101,Knox,Knox (C),7.8024,15.7894,8.5267,6.497,30.813,22.2864,11.2587,4.0229,0.5078,Residential,36,113,0.0388,1089,9
20333680000,21101144808,211011448,Ferntree Gully (South) - Upper Ferntree Gully,21101,Knox,Knox (C),7.8211,16.6059,13.1049,6.4003,36.1111,23.0061,10.714,4.5965,1.2953,Residential,50,144,0.0516,898,2
20338600000,21101125828,211011258,Rowville - South,21101,Knox,Knox (C),7.953,11.778,11.2515,7.0936,30.1231,18.8716,9.0071,1.5036,1.2673,Residential,51,125,0.0421,1086,9
20338990000,21101125603,211011256,Rowville - Central,21101,Knox,Knox (C),7.9616,14.3349,12.5965,7.7414,34.6728,22.0763,10.192,3.4603,0.6827,Residential,64,154,0.0631,1078,8
20339000000,21101125602,211011256,Rowville - Central,21101,Knox,Knox (C),7.9398,14.2182,9.6653,8.7876,32.6711,23.0058,12.9642,1.2214,0.0326,Residential,39,116,0.0338,1083,9
20333710000,21101125115,211011251,Bayswater,21101,Knox,Knox (C),8.2996,13.6249,5.8667,5.0703,24.5619,18.6952,9.5717,3.0891,0.9642,Residential,50,129,0.0464,1028,6
20333720000,21101125115,211011251,Bayswater,21101,Knox,Knox (C),8.7246,9.3817,8.0492,4.7114,22.1423,14.0931,6.7911,1.7986,0.792,Residential,34,80,0.0372,1028,6
20339010000,21101125622,211011256,Rowville - Central,21101,Knox,Knox (C),8.0397,13.5963,8.8441,8.2848,30.7252,21.8811,10.6202,1.7911,1.1849,Residential,55,150,0.0486,1087,9
20333620000,21101144802,211011448,Ferntree Gully (South) - Upper Ferntree Gully,21101,Knox,Knox (C),4.5333,39.5875,10.4051,10.7501,60.7426,50.3375,20.113,9.2384,10.2361,Residential,26,80,0.0414,1062,8
20333630000,21101144802,211011448,Ferntree Gully (South) - Upper Ferntree Gully,21101,Knox,Knox (C),2.7985,40.6811,6.4515,7.551,54.6835,48.232,16.7062,9.8276,14.1473,Residential,34,88,0.1131,1062,8
20333640000,21101144823,211011448,Ferntree Gully (South) - Upper Ferntree Gully,21101,Knox,Knox (C),4.7121,50.9572,12.3325,10.935,74.2247,61.8923,25.4361,14.1821,11.339,Residential,31,80,0.0554,1008,5
20333650000,21101144823,211011448,Ferntree Gully (South) - Upper Ferntree Gully,21101,Knox,Knox (C),4.7453,34.9633,20.2114,12.5723,67.747,47.5356,22.059,8.874,4.0303,Residential,32,66,0.0512,1008,5
20333660000,21101144813,211011448,Ferntree Gully (South) - Upper Ferntree Gully,21101,Knox,Knox (C),3.6643,35.1513,10.3029,9.1098,54.564,44.2611,21.0485,9.7234,4.3793,Residential,57,152,0.1369,1046,7
20333670000,21101144823,211011448,Ferntree Gully (South) - Upper Ferntree Gully,21101,Knox,Knox (C),4.6421,45.7064,14.6475,11.8772,72.2311,57.5836,22.6153,10.8655,12.2257,Residential,38,102,0.0814,1008,5
20333690000,21101144808,211011448,Ferntree Gully (South) - Upper Ferntree Gully,21101,Knox,Knox (C),7.7793,16.245,12.8453,6.3306,35.4209,22.5756,10.3563,3.7124,2.1764,Residential,36,83,0.0431,898,2
20333701000,21101125118,211011251,Bayswater,21101,Knox,Knox (C),7.6553,16.4151,9.3692,5.4637,31.248,21.8788,11.6052,3.534,1.2758,Residential,39,91,0.0411,956,3
20333702000,21101125117,211011251,Bayswater,21101,Knox,Knox (C),8.2961,17.2301,5.9636,3.9925,27.1862,21.2226,11.789,3.9299,1.5112,Residential,20,51,0.0253,1034,6
20427890000,21205132005,212051320,Clayton,21205,Monash,Monash (C),8.9033,9.945,8.332,7.2994,25.5764,17.2444,9.457,0.488,0.0,Residential,63,170,0.0264,979,4
20338740000,21101125638,211011256,Rowville - Central,21101,Knox,Knox (C),8.2008,9.5612,12.4571,9.9043,31.9226,19.4655,9.2669,0.2943,0.0,Residential,56,160,0.0455,1077,8
20338750000,21101125609,211011256,Rowville - Central,21101,Knox,Knox (C),7.6919,12.3034,15.8813,7.1908,35.3756,19.4942,9.3399,2.7527,0.2108,Residential,41,97,0.041,1050,7
20338760000,21101125608,211011256,Rowville - Central,21101,Knox,Knox (C),7.4496,8.2543,13.7139,9.1645,31.1326,17.4187,7.7683,0.4563,0.0296,Residential,52,165,0.0447,1066,8
