mb_code16,warming_level,days_label,days_lower,days_upper
20395331000,2.0,10-15,10,15
20395332000,2.0,10-15,10,15
20395341000,2.0,10-15,10,15
20395371000,2.0,10-15,10,15
20395373000,2.0,10-15,10,15
20395374000,2.0,10-15,10,15
20395377000,2.0,10-15,10,15
20395470000,2.0,10-15,10,15
20395480000,2.0,10-15,10,15
20395500000,2.0,10-15,10,15
20395510000,2.0,10-15,10,15
20395520000,2.0,10-15,10,15
20395530000,2.0,10-15,10,15
20395770000,2.0,10-15,10,15
20395540000,2.0,10-15,10,15
20395550000,2.0,10-15,10,15
20395560000,2.0,10-15,10,15
20395570000,2.0,10-15,10,15
20395580000,2.0,10-15,10,15
20395600000,2.0,10-15,10,15
20395610000,2.0,10-15,10,15
20395630000,2.0,10-15,10,15
20395640000,2.0,10-15,10,15
20395660000,2.0,10-15,10,15
20395690000,2.0,10-15,10,15
20395700000,2.0,10-15,10,15
20395720000,2.0,10-15,10,15
20395740000,2.0,10-15,10,15
20395751000,2.0,10-15,10,15
20395752000,2.0,10-15,10,15
20395753000,2.0,10-15,10,15
20395754000,2.0,10-15,10,15
20395760000,2.0,10-15,10,15
20395780000,2.0,10-15,10,15
20395790000,2.0,10-15,10,15
20395801000,2.0,10-15,10,15
20395802000,2.0,10-15,10,15
20395803000,2.0,10-15,10,15
20395810000,2.0,10-15,10,15
20396960000,2.0,10-15,10,15
20396970000,2.0,10-15,10,15
20396730000,2.0,10-15,10,15
20396980000,2.0,10-15,10,15
20395870000,2.0,10-15,10,15
20395880000,2.0,10-15,10,15
20395891000,2.0,10-15,10,15
20395892000,2.0,10-15,10,15
20395900000,2.0,10-15,10,15
20395910000,2.0,10-15,10,15
20395930000,2.0,10-15,10,15
20395940000,2.0,10-15,10,15
20395960000,2.0,10-15,10,15
20395971000,2.0,10-15,10,15
20395972000,2.0,10-15,10,15
20395980000,2.0,10-15,10,15
20396000000,2.0,10-15,10,15
20396010000,2.0,10-15,10,15
20396020000,2.0,10-15,10,15
20396030000,2.0,10-15,10,15
20396050000,2.0,10-15,10,15
20396060000,2.0,10-15,10,15
20396070000,2.0,10-15,10,15
20396080000,2.0,10-15,10,15
20396090000,2.0,10-15,10,15
20396100000,2.0,10-15,10,15
20396111000,2.0,10-15,10,15
20396112000,2.0,10-15,10,15
20396120000,2.0,10-15,10,15
20396134000,2.0,10-15,10,15
20396140000,2.0,10-15,10,15
20404269600,2.0,10-15,10,15
20397312000,2.0,10-15,10,15
20397320000,2.0,10-15,10,15
20397330000,2.0,10-15,10,15
20397340000,2.0,10-15,10,15
20397350000,2.0,10-15,10,15
20425980000,2.0,10-15,10,15
20425990000,2.0,10-15,10,15
20426000000,2.0,10-15,10,15
20426010000,2.0,10-15,10,15
20426020000,2.0,10-15,10,15
20426031000,2.0,10-15,10,15
20426032000,2.0,10-15,10,15
20426040000,2.0,10-15,10,15
20427100000,2.0,10-15,10,15
20426050000,2.0,10-15,10,15
20433940000,2.0,10-15,10,15
20433950000,2.0,10-15,10,15
20433960000,2.0,10-15,10,15
20427000000,2.0,10-15,10,15
20427010000,2.0,10-15,10,15
20427030000,2.0,10-15,10,15
20427040000,2.0,10-15,10,15
20427050000,2.0,10-15,10,15
20427061000,2.0,10-15,10,15
20427062000,2.0,10-15,10,15
20427063000,2.0,10-15,10,15
20427080000,2.0,10-15,10,15
20427090000,2.0,10-15,10,15
20427110000,2.0,10-15,10,15
20427120000,2.0,10-15,10,15
20427130000,2.0,10-15,10,15
20427140000,2.0,10-15,10,15
20427150000,2.0,10-15,10,15
20395380000,2.0,10-15,10,15
20395390000,2.0,10-15,10,15
20395400000,2.0,10-15,10,15
20395410000,2.0,10-15,10,15
20395430000,2.0,10-15,10,15
20395440000,2.0,10-15,10,15
20395451000,2.0,10-15,10,15
20396630000,2.0,10-15,10,15
20396640000,2.0,10-15,10,15
20396650000,2.0,10-15,10,15
20396660000,2.0,10-15,10,15
20396670000,2.0,10-15,10,15
20396680000,2.0,10-15,10,15
20396690000,2.0,10-15,10,15
20396710000,2.0,10-15,10,15
20396720000,2.0,10-15,10,15
20396740000,2.0,10-15,10,15
20396750000,2.0,10-15,10,15
20396761000,2.0,10-15,10,15
20396762000,2.0,10-15,10,15
20396770000,2.0,10-15,10,15
20396780000,2.0,10-15,10,15
20396790000,2.0,10-15,10,15
20396801000,2.0,10-15,10,15
20396802000,2.0,10-15,10,15
20396810000,2.0,10-15,10,15
20396820000,2.0,10-15,10,15
20396830000,2.0,10-15,10,15
20396840000,2.0,10-15,10,15
20396850000,2.0,10-15,10,15
20396860000,2.0,10-15,10,15
20396990000,2.0,10-15,10,15
20397000000,2.0,10-15,10,15
20397010000,2.0,10-15,10,15
20397020000,2.0,10-15,10,15
20397030000,2.0,10-15,10,15
20397050000,2.0,10-15,10,15
20397060000,2.0,10-15,10,15
20397070000,2.0,10-15,10,15
20397080000,2.0,10-15,10,15
20397091000,2.0,10-15,10,15
20397092000,2.0,10-15,10,15
20397100000,2.0,10-15,10,15
20397111000,2.0,10-15,10,15
20397112000,2.0,10-15,10,15
20397113000,2.0,10-15,10,15
20397120000,2.0,10-15,10,15
20397130000,2.0,10-15,10,15
20397141000,2.0,10-15,10,15
20397142000,2.0,10-15,10,15
20397151000,2.0,10-15,10,15
20397160000,2.0,10-15,10,15
20397170000,2.0,10-15,10,15
20397180000,2.0,10-15,10,15
20397190000,2.0,10-15,10,15
20397200000,2.0,10-15,10,15
20397210000,2.0,10-15,10,15
20397220000,2.0,10-15,10,15
20397230000,2.0,10-15,10,15
20397240000,2.0,10-15,10,15
20397250000,2.0,10-15,10,15
20398280000,2.0,10-15,10,15
20398290000,2.0,10-15,10,15
20398313000,2.0,10-15,10,15
20398315000,2.0,10-15,10,15
20398320000,2.0,10-15,10,15
20397360000,2.0,10-15,10,15
20397370000,2.0,10-15,10,15
20397380000,2.0,10-15,10,15
20397592000,2.0,10-15,10,15
20397400000,2.0,10-15,10,15
20397410000,2.0,10-15,10,15
20397440000,2.0,10-15,10,15
20397450000,2.0,10-15,10,15
20397460000,2.0,10-15,10,15
20397470000,2.0,10-15,10,15
20397480000,2.0,10-15,10,15
20397490000,2.0,10-15,10,15
20397500000,2.0,10-15,10,15
20397510000,2.0,10-15,10,15
20397520000,2.0,10-15,10,15
20397540000,2.0,10-15,10,15
20397550000,2.0,10-15,10,15
20397560000,2.0,10-15,10,15
20397570000,2.0,10-15,10,15
20397580000,2.0,10-15,10,15
20397591000,2.0,10-15,10,15
20397594000,2.0,10-15,10,15
20397602000,2.0,10-15,10,15
20405150000,2.0,10-15,10,15
20398640000,2.0,10-15,10,15
20398651000,2.0,10-15,10,15
20398661000,2.0,10-15,10,15
20398662000,2.0,10-15,10,15
20398671000,2.0,10-15,10,15
20398672000,2.0,10-15,10,15
20398673000,2.0,10-15,10,15
20427161000,2.0,10-15,10,15
20427162000,2.0,10-15,10,15
20427163000,2.0,10-15,10,15
20427170000,2.0,10-15,10,15
20427180000,2.0,10-15,10,15
20427191000,2.0,10-15,10,15
20427192000,2.0,10-15,10,15
20427200000,2.0,10-15,10,15
20427210000,2.0,10-15,10,15
20427220000,2.0,10-15,10,15
20434830000,2.0,10-15,10,15
20434840000,2.0,10-15,10,15
20434850000,2.0,10-15,10,15
20434860000,2.0,10-15,10,15
20434871000,2.0,10-15,10,15
20434872000,2.0,10-15,10,15
20444440000,2.0,10-15,10,15
20444450000,2.0,10-15,10,15
20444460000,2.0,10-15,10,15
20444470000,2.0,10-15,10,15
20444480000,2.0,10-15,10,15
20444490000,2.0,10-15,10,15
20444500000,2.0,10-15,10,15
20444511000,2.0,10-15,10,15
20444512000,2.0,10-15,10,15
20444513000,2.0,10-15,10,15
20444514000,2.0,10-15,10,15
20444520000,2.0,10-15,10,15
20444530000,2.0,10-15,10,15
20444540000,2.0,10-15,10,15
20444550000,2.0,10-15,10,15
20444561000,2.0,10-15,10,15
20396870000,2.0,10-15,10,15
20396880000,2.0,10-15,10,15
20396890000,2.0,10-15,10,15
20396900000,2.0,10-15,10,15
20396910000,2.0,10-15,10,15
20396922000,2.0,10-15,10,15
20396940000,2.0,10-15,10,15
20404741000,2.0,10-15,10,15
20397961000,2.0,10-15,10,15
20397962000,2.0,10-15,10,15
20397970000,2.0,10-15,10,15
20397980000,2.0,10-15,10,15
20397990000,2.0,10-15,10,15
20398000000,2.0,10-15,10,15
20398010000,2.0,10-15,10,15
20398020000,2.0,10-15,10,15
20398030000,2.0,10-15,10,15
20398060000,2.0,10-15,10,15
20398070000,2.0,10-15,10,15
20398090000,2.0,10-15,10,15
20398100000,2.0,10-15,10,15
20398110000,2.0,10-15,10,15
20398120000,2.0,10-15,10,15
20398130000,2.0,10-15,10,15
20398140000,2.0,10-15,10,15
20398150000,2.0,10-15,10,15
20398171000,2.0,10-15,10,15
20398172000,2.0,10-15,10,15
20398173000,2.0,10-15,10,15
20398182000,2.0,10-15,10,15
20398330000,2.0,10-15,10,15
20398340000,2.0,10-15,10,15
20398351000,2.0,10-15,10,15
20398352000,2.0,10-15,10,15
20398353000,2.0,10-15,10,15
20398793000,2.0,10-15,10,15
20398354000,2.0,10-15,10,15
20398361000,2.0,10-15,10,15
20398390000,2.0,10-15,10,15
20398400000,2.0,10-15,10,15
20398410000,2.0,10-15,10,15
20398420000,2.0,10-15,10,15
20398431000,2.0,10-15,10,15
20398432000,2.0,10-15,10,15
20398440000,2.0,10-15,10,15
20398450000,2.0,10-15,10,15
20398460000,2.0,10-15,10,15
20398480000,2.0,10-15,10,15
20398490000,2.0,10-15,10,15
20398500000,2.0,10-15,10,15
20398510000,2.0,10-15,10,15
20398520000,2.0,10-15,10,15
20398531000,2.0,10-15,10,15
20398540000,2.0,10-15,10,15
20398800000,2.0,10-15,10,15
20405811000,2.0,10-15,10,15
20405812000,2.0,10-15,10,15
20403280000,2.0,10-15,10,15
20403290000,2.0,10-15,10,15
20398680000,2.0,10-15,10,15
20398690000,2.0,10-15,10,15
20398701000,2.0,10-15,10,15
20398710000,2.0,10-15,10,15
20398730000,2.0,10-15,10,15
20398740000,2.0,10-15,10,15
20398750000,2.0,10-15,10,15
20398760000,2.0,10-15,10,15
20398770000,2.0,10-15,10,15
20398822000,2.0,10-15,10,15
20398831000,2.0,10-15,10,15
20398832000,2.0,10-15,10,15
20398833000,2.0,10-15,10,15
20398840000,2.0,10-15,10,15
20398851000,2.0,10-15,10,15
20398852000,2.0,10-15,10,15
20398853000,2.0,10-15,10,15
20398860000,2.0,10-15,10,15
20405860000,2.0,10-15,10,15
20405871000,2.0,10-15,10,15
20405872000,2.0,10-15,10,15
20453420000,2.0,10-15,10,15
20403531000,2.0,10-15,10,15
20403532000,2.0,10-15,10,15
20403540000,2.0,10-15,10,15
20444562000,2.0,10-15,10,15
20444570000,2.0,10-15,10,15
20444580000,2.0,10-15,10,15
20444590000,2.0,10-15,10,15
20444600000,2.0,10-15,10,15
20444610000,2.0,10-15,10,15
20444622000,2.0,10-15,10,15
20453392000,2.0,10-15,10,15
20453400000,2.0,10-15,10,15
20453410000,2.0,10-15,10,15
20435960000,2.0,10-15,10,15
20453430000,2.0,10-15,10,15
20453441000,2.0,10-15,10,15
20453442000,2.0,10-15,10,15
20453450000,2.0,10-15,10,15
20432960000,2.0,10-15,10,15
20432970000,2.0,10-15,10,15
20432980000,2.0,10-15,10,15
20432990000,2.0,10-15,10,15
20433000000,2.0,10-15,10,15
20433010000,2.0,10-15,10,15
20433020000,2.0,10-15,10,15
20433030000,2.0,10-15,10,15
20433040000,2.0,10-15,10,15
20433050000,2.0,10-15,10,15
20398201000,2.0,10-15,10,15
20398202000,2.0,10-15,10,15
20405610000,2.0,10-15,10,15
20405620000,2.0,10-15,10,15
20405630000,2.0,10-15,10,15
20403050000,2.0,10-15,10,15
20403060000,2.0,10-15,10,15
20403070000,2.0,10-15,10,15
20403080000,2.0,10-15,10,15
20403100000,2.0,10-15,10,15
20403110000,2.0,10-15,10,15
20403120000,2.0,10-15,10,15
20403140000,2.0,10-15,10,15
20403170000,2.0,10-15,10,15
20403180000,2.0,10-15,10,15
20403190000,2.0,10-15,10,15
20403200000,2.0,10-15,10,15
20403210000,2.0,10-15,10,15
20403220000,2.0,10-15,10,15
20403300000,2.0,10-15,10,15
20403320000,2.0,10-15,10,15
20403330000,2.0,10-15,10,15
20403350000,2.0,10-15,10,15
20403360000,2.0,10-15,10,15
20403370000,2.0,10-15,10,15
20403380000,2.0,10-15,10,15
20403400000,2.0,10-15,10,15
20403410000,2.0,10-15,10,15
20403420000,2.0,10-15,10,15
20403430000,2.0,10-15,10,15
20403440000,2.0,10-15,10,15
20403450000,2.0,10-15,10,15
20403460000,2.0,10-15,10,15
20403470000,2.0,10-15,10,15
20403480000,2.0,10-15,10,15
20403490000,2.0,10-15,10,15
20403500000,2.0,10-15,10,15
20403510000,2.0,10-15,10,15
20403520000,2.0,10-15,10,15
20404200000,2.0,10-15,10,15
20404210000,2.0,10-15,10,15
20404220000,2.0,10-15,10,15
20455821000,2.0,10-15,10,15
20403550000,2.0,10-15,10,15
20403560000,2.0,10-15,10,15
20403570000,2.0,10-15,10,15
20403580000,2.0,10-15,10,15
20403590000,2.0,10-15,10,15
20403610000,2.0,10-15,10,15
20403620000,2.0,10-15,10,15
20403640000,2.0,10-15,10,15
20403650000,2.0,10-15,10,15
20403660000,2.0,10-15,10,15
20403670000,2.0,10-15,10,15
20403680000,2.0,10-15,10,15
20455830000,2.0,10-15,10,15
20403690000,2.0,10-15,10,15
20403700000,2.0,10-15,10,15
20403710000,2.0,10-15,10,15
20403720000,2.0,10-15,10,15
20403730000,2.0,10-15,10,15
20403750000,2.0,10-15,10,15
20404270000,2.0,10-15,10,15
20404280000,2.0,10-15,10,15
20404290000,2.0,10-15,10,15
20404301000,2.0,10-15,10,15
20433060000,2.0,10-15,10,15
20433070000,2.0,10-15,10,15
20433080000,2.0,10-15,10,15
20433090000,2.0,10-15,10,15
20433100000,2.0,10-15,10,15
20433110000,2.0,10-15,10,15
20433120000,2.0,10-15,10,15
20433130000,2.0,10-15,10,15
20433140000,2.0,10-15,10,15
20433150000,2.0,10-15,10,15
20440851000,2.0,10-15,10,15
20440852000,2.0,10-15,10,15
20440853000,2.0,10-15,10,15
20440860000,2.0,10-15,10,15
20433970000,2.0,10-15,10,15
20433980000,2.0,10-15,10,15
20433990000,2.0,10-15,10,15
20434000000,2.0,10-15,10,15
20434010000,2.0,10-15,10,15
20434020000,2.0,10-15,10,15
20434030000,2.0,10-15,10,15
20434040000,2.0,10-15,10,15
20434050000,2.0,10-15,10,15
20434060000,2.0,10-15,10,15
20434070000,2.0,10-15,10,15
20403230000,2.0,10-15,10,15
20403250000,2.0,10-15,10,15
20455822000,2.0,10-15,10,15
20403260000,2.0,10-15,10,15
20403270000,2.0,10-15,10,15
20404030000,2.0,10-15,10,15
20404040000,2.0,10-15,10,15
20404050000,2.0,10-15,10,15
20404060000,2.0,10-15,10,15
20404070000,2.0,10-15,10,15
20404080000,2.0,10-15,10,15
20404091000,2.0,10-15,10,15
20404092000,2.0,10-15,10,15
20404093000,2.0,10-15,10,15
20404120000,2.0,10-15,10,15
20404130000,2.0,10-15,10,15
20404140000,2.0,10-15,10,15
20404150000,2.0,10-15,10,15
20404160000,2.0,10-15,10,15
20404240000,2.0,10-15,10,15
20404261400,2.0,10-15,10,15
20404261500,2.0,10-15,10,15
20455810000,2.0,10-15,10,15
20404261600,2.0,10-15,10,15
20404264000,2.0,10-15,10,15
20404267000,2.0,10-15,10,15
20404268100,2.0,10-15,10,15
20404268300,2.0,10-15,10,15
20404268500,2.0,10-15,10,15
20404268600,2.0,10-15,10,15
20404269100,2.0,10-15,10,15
20404269200,2.0,10-15,10,15
20404269300,2.0,10-15,10,15
20404269400,2.0,10-15,10,15
20406600000,2.0,15+,15,
20404990000,2.0,10-15,10,15
20405000000,2.0,10-15,10,15
20405011000,2.0,10-15,10,15
20404303000,2.0,10-15,10,15
20404305000,2.0,10-15,10,15
20404320000,2.0,10-15,10,15
20404330000,2.0,10-15,10,15
20404350000,2.0,10-15,10,15
20404370000,2.0,10-15,10,15
20404380000,2.0,10-15,10,15
20404410000,2.0,10-15,10,15
20404421000,2.0,10-15,10,15
20404430000,2.0,10-15,10,15
20404460000,2.0,10-15,10,15
20404482000,2.0,10-15,10,15
20404483000,2.0,10-15,10,15
20404484000,2.0,10-15,10,15
20404493000,2.0,10-15,10,15
20404502000,2.0,10-15,10,15
20404503000,2.0,10-15,10,15
20404504000,2.0,10-15,10,15
20404520000,2.0,10-15,10,15
20406810000,2.0,15+,15,
20405160000,2.0,10-15,10,15
20405170000,2.0,10-15,10,15
20405180000,2.0,10-15,10,15
20452460000,2.0,10-15,10,15
20452480000,2.0,10-15,10,15
20452490000,2.0,10-15,10,15
20452500000,2.0,10-15,10,15
20452510000,2.0,10-15,10,15
20452520000,2.0,10-15,10,15
20452530000,2.0,10-15,10,15
20455800000,2.0,10-15,10,15
20474112000,2.0,10-15,10,15
20455840000,2.0,10-15,10,15
20455850000,2.0,10-15,10,15
20473970000,2.0,10-15,10,15
20473980000,2.0,10-15,10,15
20473990000,2.0,10-15,10,15
20474000000,2.0,10-15,10,15
20474010000,2.0,10-15,10,15
20474020000,2.0,10-15,10,15
20474030000,2.0,10-15,10,15
20474040000,2.0,10-15,10,15
20474050000,2.0,10-15,10,15
20474060000,2.0,10-15,10,15
20474070000,2.0,10-15,10,15
20474080000,2.0,10-15,10,15
20474090000,2.0,10-15,10,15
20474100000,2.0,10-15,10,15
20474111000,2.0,10-15,10,15
20474120000,2.0,10-15,10,15
20474130000,2.0,10-15,10,15
20436960000,2.0,10-15,10,15
20436970000,2.0,10-15,10,15
20436980000,2.0,10-15,10,15
20436990000,2.0,10-15,10,15
20437000000,2.0,10-15,10,15
20435102000,2.0,10-15,10,15
20435110000,2.0,10-15,10,15
20435120000,2.0,10-15,10,15
20435130000,2.0,10-15,10,15
20435140000,2.0,10-15,10,15
20435150000,2.0,10-15,10,15
20438150000,2.0,10-15,10,15
20435160000,2.0,10-15,10,15
20435170000,2.0,10-15,10,15
20435180000,2.0,10-15,10,15
20435190000,2.0,10-15,10,15
20435200000,2.0,10-15,10,15
20435210000,2.0,10-15,10,15
20435220000,2.0,10-15,10,15
20438140000,2.0,10-15,10,15
20438160000,2.0,10-15,10,15
20437330000,2.0,10-15,10,15
20435301100,2.0,10-15,10,15
20435301200,2.0,10-15,10,15
20435303000,2.0,10-15,10,15
20435304000,2.0,10-15,10,15
20435305000,2.0,10-15,10,15
20435307000,2.0,10-15,10,15
20435308000,2.0,10-15,10,15
20435311000,2.0,10-15,10,15
20435313000,2.0,10-15,10,15
20435320000,2.0,10-15,10,15
20435330000,2.0,10-15,10,15
20435340000,2.0,10-15,10,15
20438450000,2.0,10-15,10,15
20438460000,2.0,10-15,10,15
20453270000,2.0,10-15,10,15
20453280000,2.0,10-15,10,15
20453290000,2.0,10-15,10,15
20453301000,2.0,10-15,10,15
20453302000,2.0,10-15,10,15
20453310000,2.0,10-15,10,15
20460841000,2.0,10-15,10,15
20453320000,2.0,10-15,10,15
20453340000,2.0,10-15,10,15
20435350000,2.0,10-15,10,15
20438390000,2.0,10-15,10,15
20438400000,2.0,10-15,10,15
20438410000,2.0,10-15,10,15
20438420000,2.0,10-15,10,15
20438430000,2.0,10-15,10,15
20438440000,2.0,10-15,10,15
20453350000,2.0,10-15,10,15
20453360000,2.0,10-15,10,15
20453370000,2.0,10-15,10,15
20453380000,2.0,10-15,10,15
20453391000,2.0,10-15,10,15
20456442000,2.0,10-15,10,15
20456443000,2.0,10-15,10,15
20456444000,2.0,10-15,10,15
20456450000,2.0,10-15,10,15
20456461000,2.0,10-15,10,15
20460790000,2.0,10-15,10,15
20460800000,2.0,10-15,10,15
20460820000,2.0,10-15,10,15
20460842000,2.0,10-15,10,15
20460850000,2.0,10-15,10,15
20460860000,2.0,10-15,10,15
20460870000,2.0,10-15,10,15
20460880000,2.0,10-15,10,15
20460890000,2.0,10-15,10,15
20460900000,2.0,10-15,10,15
20474140000,2.0,10-15,10,15
20474150000,2.0,10-15,10,15
20474160000,2.0,10-15,10,15
20474190000,2.0,10-15,10,15
20474200000,2.0,10-15,10,15
20477604000,2.0,10-15,10,15
20477630000,2.0,10-15,10,15
20477640000,2.0,10-15,10,15
20477650000,2.0,5-10,5,10
20455410000,2.0,10-15,10,15
20477660000,2.0,5-10,5,10
20461540000,2.0,10-15,10,15
20477670000,2.0,5-10,5,10
20461400000,2.0,10-15,10,15
20461410000,2.0,10-15,10,15
20461420000,2.0,10-15,10,15
20461430000,2.0,10-15,10,15
20461440000,2.0,10-15,10,15
20461450000,2.0,10-15,10,15
20461471000,2.0,10-15,10,15
20461472000,2.0,10-15,10,15
20461473000,2.0,10-15,10,15
20461474000,2.0,10-15,10,15
20461475000,2.0,10-15,10,15
20461480000,2.0,10-15,10,15
20461490000,2.0,10-15,10,15
20461500000,2.0,10-15,10,15
20461520000,2.0,10-15,10,15
20461530000,2.0,10-15,10,15
20461560000,2.0,10-15,10,15
20461580000,2.0,10-15,10,15
20461590000,2.0,10-15,10,15
20438170000,2.0,10-15,10,15
20438180000,2.0,10-15,10,15
20438190000,2.0,10-15,10,15
20438200000,2.0,10-15,10,15
20438210000,2.0,10-15,10,15
20439250000,2.0,10-15,10,15
20439260000,2.0,10-15,10,15
20439270000,2.0,10-15,10,15
20439850000,2.0,10-15,10,15
20439280000,2.0,10-15,10,15
20439300000,2.0,10-15,10,15
20439310000,2.0,10-15,10,15
20439320000,2.0,10-15,10,15
20439330000,2.0,10-15,10,15
20439340000,2.0,10-15,10,15
20439350000,2.0,10-15,10,15
20439360000,2.0,10-15,10,15
20439370000,2.0,10-15,10,15
20439380000,2.0,10-15,10,15
20439390000,2.0,10-15,10,15
20439400000,2.0,10-15,10,15
20439410000,2.0,10-15,10,15
20439420000,2.0,10-15,10,15
20461010000,2.0,10-15,10,15
20439430000,2.0,10-15,10,15
20439440000,2.0,10-15,10,15
20439450000,2.0,10-15,10,15
20439460000,2.0,10-15,10,15
20439470000,2.0,10-15,10,15
20438470000,2.0,10-15,10,15
20439780000,2.0,10-15,10,15
20439790000,2.0,10-15,10,15
20439800000,2.0,10-15,10,15
20439810000,2.0,10-15,10,15
20439820000,2.0,10-15,10,15
20439830000,2.0,10-15,10,15
20439840000,2.0,10-15,10,15
20436070000,2.0,10-15,10,15
20439860000,2.0,10-15,10,15
20439870000,2.0,10-15,10,15
20439880000,2.0,10-15,10,15
20439890000,2.0,10-15,10,15
20439900000,2.0,10-15,10,15
20439910000,2.0,10-15,10,15
20439920000,2.0,10-15,10,15
20439930000,2.0,10-15,10,15
20439940000,2.0,10-15,10,15
20439960000,2.0,10-15,10,15
20439970000,2.0,10-15,10,15
20439980000,2.0,10-15,10,15
20439991000,2.0,10-15,10,15
20440000000,2.0,10-15,10,15
20440010000,2.0,10-15,10,15
20455600000,2.0,10-15,10,15
20440030000,2.0,10-15,10,15
20440040000,2.0,10-15,10,15
20461600000,2.0,10-15,10,15
20440050000,2.0,10-15,10,15
20440070000,2.0,10-15,10,15
20460910000,2.0,10-15,10,15
20460920000,2.0,10-15,10,15
20460930000,2.0,10-15,10,15
20460940000,2.0,10-15,10,15
20460950000,2.0,10-15,10,15
20460960000,2.0,10-15,10,15
20460970000,2.0,10-15,10,15
20460981000,2.0,10-15,10,15
20460982000,2.0,10-15,10,15
20460990000,2.0,10-15,10,15
20461000000,2.0,10-15,10,15
20461020000,2.0,10-15,10,15
20461030000,2.0,10-15,10,15
20461040000,2.0,10-15,10,15
20461050000,2.0,10-15,10,15
20461060000,2.0,10-15,10,15
20461070000,2.0,10-15,10,15
20461080000,2.0,10-15,10,15
20454290000,2.0,10-15,10,15
20454300000,2.0,10-15,10,15
20454310000,2.0,10-15,10,15
20454320000,2.0,10-15,10,15
20454330000,2.0,10-15,10,15
20454340000,2.0,10-15,10,15
20454350000,2.0,10-15,10,15
20454360000,2.0,10-15,10,15
20454370000,2.0,10-15,10,15
20454380000,2.0,10-15,10,15
20454390000,2.0,10-15,10,15
20454400000,2.0,10-15,10,15
20454410000,2.0,10-15,10,15
20454420000,2.0,10-15,10,15
20461610000,2.0,10-15,10,15
20461620000,2.0,10-15,10,15
20461630000,2.0,10-15,10,15
20461640000,2.0,10-15,10,15
20461660000,2.0,10-15,10,15
20461670000,2.0,10-15,10,15
20444630000,2.0,10-15,10,15
20444650000,2.0,10-15,10,15
20444660000,2.0,10-15,10,15
20444670000,2.0,10-15,10,15
20444680000,2.0,10-15,10,15
20444690000,2.0,10-15,10,15
20454610000,2.0,10-15,10,15
20454620000,2.0,10-15,10,15
20454630000,2.0,10-15,10,15
20454640000,2.0,10-15,10,15
20454650000,2.0,10-15,10,15
20454670000,2.0,10-15,10,15
20454680000,2.0,10-15,10,15
20454690000,2.0,10-15,10,15
20454710000,2.0,10-15,10,15
20454720000,2.0,10-15,10,15
20454730000,2.0,10-15,10,15
20454740000,2.0,10-15,10,15
20454750000,2.0,10-15,10,15
20454760000,2.0,10-15,10,15
20454770000,2.0,10-15,10,15
20454780000,2.0,10-15,10,15
20454790000,2.0,10-15,10,15
20454800000,2.0,10-15,10,15
20439480000,2.0,10-15,10,15
20439490000,2.0,10-15,10,15
20439500000,2.0,10-15,10,15
20439510000,2.0,10-15,10,15
20435840000,2.0,10-15,10,15
20435850000,2.0,10-15,10,15
20435860000,2.0,10-15,10,15
20435870000,2.0,10-15,10,15
20435880000,2.0,10-15,10,15
20435890000,2.0,10-15,10,15
20435900000,2.0,10-15,10,15
20447690000,2.0,10-15,10,15
20435910000,2.0,10-15,10,15
20435920000,2.0,10-15,10,15
20435930000,2.0,10-15,10,15
20435940000,2.0,10-15,10,15
20435950000,2.0,10-15,10,15
20435970000,2.0,10-15,10,15
20435980000,2.0,10-15,10,15
20435990000,2.0,10-15,10,15
20436000000,2.0,10-15,10,15
20436010000,2.0,10-15,10,15
20436020000,2.0,10-15,10,15
20436030000,2.0,10-15,10,15
20436040000,2.0,10-15,10,15
20436050000,2.0,10-15,10,15
20436060000,2.0,10-15,10,15
20436140000,2.0,10-15,10,15
20436150000,2.0,10-15,10,15
20436160000,2.0,10-15,10,15
20436170000,2.0,10-15,10,15
20436190000,2.0,10-15,10,15
20436200000,2.0,10-15,10,15
20436210000,2.0,10-15,10,15
20436220000,2.0,10-15,10,15
20436230000,2.0,10-15,10,15
20436240000,2.0,10-15,10,15
20436250000,2.0,10-15,10,15
20436260000,2.0,10-15,10,15
20436270000,2.0,10-15,10,15
20436280000,2.0,10-15,10,15
20436290000,2.0,10-15,10,15
20436300000,2.0,10-15,10,15
20436310000,2.0,10-15,10,15
20436320000,2.0,10-15,10,15
